NM_YR|NM_MTH|MS_CPI_IDX|MS_WITHOUT_ENE_IDX|MS_WITHOUT_PTRL_IDX|MS_WT_CPI|MS_CPI_INFL|MS_HLTH_IDX|MS_SMOOTH_IDX|NM_BASE_YR
2008|8|21061.3900000|.|.|1000|.|.|.|1914
2008|8|2895.83000000|.|.|1000|.|.|.|1936
2008|8|697.61000000|.|.|1000|.|.|.|1953
2008|8|536.96000000|.|.|1000|.|.|.|1966
2008|8|451.65000000|.|.|1000|.|.|.|1971
2008|8|329.67000000|.|.|1000|.|.|.|1974
2008|8|214.06000000|.|.|1000|.|.|.|1981
2008|8|158.23000000|.|.|1000|.|152.09000000|.|1988
2008|8|128.93000000|.|.|1000|.|126.15000000|.|1996
2008|8|112.18000000|108.22186685|109.82308353|1000|.|110.88000000|110.73000000|2004
2008|8|91.65000000|91.51713879|91.59985009|1000|5.39%|91.81000000|91.68000000|2013
2008|9|21095.1900000|.|.|1000|.|.|.|1914
2008|9|2900.47000000|.|.|1000|.|.|.|1936
2008|9|698.73000000|.|.|1000|.|.|.|1953
2008|9|537.82000000|.|.|1000|.|.|.|1966
2008|9|452.37000000|.|.|1000|.|.|.|1971
2008|9|330.20000000|.|.|1000|.|.|.|1974
2008|9|214.41000000|.|.|1000|.|.|.|1981
2008|9|158.48000000|.|.|1000|.|152.46000000|.|1988
2008|9|129.14000000|.|.|1000|.|126.46000000|.|1996
2008|9|112.36000000|108.24877809|110.13432916|1000|.|111.15000000|110.97000000|2004
2008|9|91.80000000|91.53989611|91.85944991|1000|5.47%|92.03000000|91.88000000|2013
2008|10|21057.6400000|.|.|1000|.|.|.|1914
2008|10|2895.31000000|.|.|1000|.|.|.|1936
2008|10|697.49000000|.|.|1000|.|.|.|1953
2008|10|536.87000000|.|.|1000|.|.|.|1966
2008|10|451.57000000|.|.|1000|.|.|.|1971
2008|10|329.62000000|.|.|1000|.|.|.|1974
2008|10|214.02000000|.|.|1000|.|.|.|1981
2008|10|158.20000000|.|.|1000|.|152.66000000|.|1988
2008|10|128.91000000|.|.|1000|.|126.61000000|.|1996
2008|10|112.16000000|108.62739281|110.51849672|1000|.|111.29000000|111.14000000|2004
2008|10|91.63000000|91.86006926|92.17987154|1000|4.72%|92.15000000|92.02000000|2013
2008|11|20931.8500000|.|.|1000|.|.|.|1914
2008|11|2878.01000000|.|.|1000|.|.|.|1936
2008|11|693.32000000|.|.|1000|.|.|.|1953
2008|11|533.66000000|.|.|1000|.|.|.|1966
2008|11|448.87000000|.|.|1000|.|.|.|1971
2008|11|327.65000000|.|.|1000|.|.|.|1974
2008|11|212.75000000|.|.|1000|.|.|.|1981
2008|11|157.26000000|.|.|1000|.|152.38000000|.|1988
2008|11|128.14000000|.|.|1000|.|126.39000000|.|1996
2008|11|111.49000000|108.70223545|110.62848878|1000|.|111.09000000|111.10000000|2004
2008|11|91.09000000|91.92335947|92.27161233|1000|3.14%|91.98000000|91.99000000|2013
2008|12|20886.7900000|.|.|1000|.|.|.|1914
2008|12|2871.82000000|.|.|1000|.|.|.|1936
2008|12|691.83000000|.|.|1000|.|.|.|1953
2008|12|532.51000000|.|.|1000|.|.|.|1966
2008|12|447.90000000|.|.|1000|.|.|.|1971
2008|12|326.94000000|.|.|1000|.|.|.|1974
2008|12|212.29000000|.|.|1000|.|.|.|1981
2008|12|156.92000000|.|.|1000|.|152.59000000|.|1988
2008|12|127.86000000|.|.|1000|.|126.56000000|.|1996
2008|12|111.25000000|108.97419116|111.13088251|1000|.|111.24000000|111.19000000|2004
2008|12|90.89000000|92.15333710|92.69064254|1000|2.63%|92.11000000|92.07000000|2013
2009|1|20907.4400000|.|.|1000|.|.|.|1914
2009|1|2874.66000000|.|.|1000|.|.|.|1936
2009|1|692.51000000|.|.|1000|.|.|.|1953
2009|1|533.04000000|.|.|1000|.|.|.|1966
2009|1|448.35000000|.|.|1000|.|.|.|1971
2009|1|327.26000000|.|.|1000|.|.|.|1974
2009|1|212.50000000|.|.|1000|.|.|.|1981
2009|1|157.07000000|.|.|1000|.|152.88000000|.|1988
2009|1|127.99000000|.|.|1000|.|126.80000000|.|1996
2009|1|111.36000000|109.25428613|111.39594558|1000|.|111.45000000|111.27000000|2004
2009|1|90.98000000|92.39019764|92.91172300|1000|2.32%|92.28000000|92.13000000|2013
2009|2|20978.7800000|.|.|1000|.|.|.|1914
2009|2|2884.47000000|.|.|1000|.|.|.|1936
2009|2|694.88000000|.|.|1000|.|.|.|1953
2009|2|534.85000000|.|.|1000|.|.|.|1966
2009|2|449.88000000|.|.|1000|.|.|.|1971
2009|2|328.38000000|.|.|1000|.|.|.|1974
2009|2|213.22000000|.|.|1000|.|.|.|1981
2009|2|157.61000000|.|.|1000|.|153.29000000|.|1988
2009|2|128.42000000|.|.|1000|.|127.14000000|.|1996
2009|2|111.74000000|109.84824045|111.75533856|1000|.|111.75000000|111.38000000|2004
2009|2|91.29000000|92.89247137|93.21148095|1000|1.93%|92.53000000|92.22000000|2013
2009|3|20858.6300000|.|.|1000|.|.|.|1914
2009|3|2867.95000000|.|.|1000|.|.|.|1936
2009|3|690.90000000|.|.|1000|.|.|.|1953
2009|3|531.79000000|.|.|1000|.|.|.|1966
2009|3|447.30000000|.|.|1000|.|.|.|1971
2009|3|326.50000000|.|.|1000|.|.|.|1974
2009|3|212.00000000|.|.|1000|.|.|.|1981
2009|3|156.71000000|.|.|1000|.|152.35000000|.|1988
2009|3|127.69000000|.|.|1000|.|126.36000000|.|1996
2009|3|111.10000000|109.77393609|111.22898030|1000|.|111.07000000|111.38000000|2004
2009|3|90.77000000|92.82963635|92.77246270|1000|0.62%|91.97000000|92.22000000|2013
2009|4|20901.8100000|.|.|1000|.|.|.|1914
2009|4|2873.88000000|.|.|1000|.|.|.|1936
2009|4|692.33000000|.|.|1000|.|.|.|1953
2009|4|532.89000000|.|.|1000|.|.|.|1966
2009|4|448.23000000|.|.|1000|.|.|.|1971
2009|4|327.18000000|.|.|1000|.|.|.|1974
2009|4|212.44000000|.|.|1000|.|.|.|1981
2009|4|157.03000000|.|.|1000|.|152.49000000|.|1988
2009|4|127.95000000|.|.|1000|.|126.48000000|.|1996
2009|4|111.33000000|109.95372387|111.25546919|1000|.|111.17000000|111.36000000|2004
2009|4|90.96000000|92.98167275|92.79455622|1000|0.60%|92.05000000|92.21000000|2013
2009|5|20886.7900000|.|.|1000|.|.|.|1914
2009|5|2871.82000000|.|.|1000|.|.|.|1936
2009|5|691.83000000|.|.|1000|.|.|.|1953
2009|5|532.51000000|.|.|1000|.|.|.|1966
2009|5|447.90000000|.|.|1000|.|.|.|1971
2009|5|326.94000000|.|.|1000|.|.|.|1974
2009|5|212.29000000|.|.|1000|.|.|.|1981
2009|5|156.92000000|.|.|1000|.|152.20000000|.|1988
2009|5|127.86000000|.|.|1000|.|126.24000000|.|1996
2009|5|111.25000000|109.99284932|111.04390247|1000|.|110.96000000|111.24000000|2004
2009|5|90.89000000|93.01475894|92.61809532|1000|-0.37%|91.87000000|92.11000000|2013
2009|6|20847.3600000|.|.|1000|.|.|.|1914
2009|6|2866.40000000|.|.|1000|.|.|.|1936
2009|6|690.52000000|.|.|1000|.|.|.|1953
2009|6|531.50000000|.|.|1000|.|.|.|1966
2009|6|447.06000000|.|.|1000|.|.|.|1971
2009|6|326.32000000|.|.|1000|.|.|.|1974
2009|6|211.89000000|.|.|1000|.|.|.|1981
2009|6|156.62000000|.|.|1000|.|151.57000000|.|1988
2009|6|127.62000000|.|.|1000|.|125.72000000|.|1996
2009|6|111.04000000|109.96737052|110.48138385|1000|.|110.50000000|110.93000000|2004
2009|6|90.72000000|92.99321295|92.14891690|1000|-1.10%|91.49000000|91.85000000|2013
2009|7|20834.2200000|.|.|1000|.|.|.|1914
2009|7|2864.59000000|.|.|1000|.|.|.|1936
2009|7|690.09000000|.|.|1000|.|.|.|1953
2009|7|531.17000000|.|.|1000|.|.|.|1966
2009|7|446.78000000|.|.|1000|.|.|.|1971
2009|7|326.12000000|.|.|1000|.|.|.|1974
2009|7|211.75000000|.|.|1000|.|.|.|1981
2009|7|156.52000000|.|.|1000|.|151.55000000|.|1988
2009|7|127.54000000|.|.|1000|.|125.69000000|.|1996
2009|7|110.97000000|110.01599897|110.51195604|1000|.|110.48000000|110.78000000|2004
2009|7|90.66000000|93.03433530|92.17441617|1000|-1.68%|91.48000000|91.73000000|2013
2009|8|20898.0500000|.|.|1000|.|.|.|1914
2009|8|2873.37000000|.|.|1000|.|.|.|1936
2009|8|692.20000000|.|.|1000|.|.|.|1953
2009|8|532.80000000|.|.|1000|.|.|.|1966
2009|8|448.15000000|.|.|1000|.|.|.|1971
2009|8|327.12000000|.|.|1000|.|.|.|1974
2009|8|212.40000000|.|.|1000|.|.|.|1981
2009|8|157.00000000|.|.|1000|.|151.79000000|.|1988
2009|8|127.93000000|.|.|1000|.|125.90000000|.|1996
2009|8|111.31000000|109.90739987|110.57598076|1000|.|110.66000000|110.65000000|2004
2009|8|90.94000000|92.94249915|92.22781709|1000|-0.77%|91.63000000|91.62000000|2013
2009|9|20843.6100000|.|.|1000|.|.|.|1914
2009|9|2865.88000000|.|.|1000|.|.|.|1936
2009|9|690.40000000|.|.|1000|.|.|.|1953
2009|9|531.41000000|.|.|1000|.|.|.|1966
2009|9|446.98000000|.|.|1000|.|.|.|1971
2009|9|326.27000000|.|.|1000|.|.|.|1974
2009|9|211.85000000|.|.|1000|.|.|.|1981
2009|9|156.59000000|.|.|1000|.|151.52000000|.|1988
2009|9|127.60000000|.|.|1000|.|125.67000000|.|1996
2009|9|111.02000000|109.93645834|110.45294008|1000|.|110.46000000|110.53000000|2004
2009|9|90.70000000|92.96707227|92.12519288|1000|-1.20%|91.46000000|91.52000000|2013
2009|10|20852.9900000|.|.|1000|.|.|.|1914
2009|10|2867.17000000|.|.|1000|.|.|.|1936
2009|10|690.71000000|.|.|1000|.|.|.|1953
2009|10|531.65000000|.|.|1000|.|.|.|1966
2009|10|447.18000000|.|.|1000|.|.|.|1971
2009|10|326.41000000|.|.|1000|.|.|.|1974
2009|10|211.94000000|.|.|1000|.|.|.|1981
2009|10|156.66000000|.|.|1000|.|151.76000000|.|1988
2009|10|127.65000000|.|.|1000|.|125.88000000|.|1996
2009|10|111.07000000|110.07476672|110.62265675|1000|.|110.64000000|110.56000000|2004
2009|10|90.74000000|93.08403188|92.26674802|1000|-0.97%|91.61000000|91.54000000|2013
2009|11|20907.4400000|.|.|1000|.|.|.|1914
2009|11|2874.66000000|.|.|1000|.|.|.|1936
2009|11|692.51000000|.|.|1000|.|.|.|1953
2009|11|533.04000000|.|.|1000|.|.|.|1966
2009|11|448.35000000|.|.|1000|.|.|.|1971
2009|11|327.26000000|.|.|1000|.|.|.|1974
2009|11|212.50000000|.|.|1000|.|.|.|1981
2009|11|157.07000000|.|.|1000|.|151.92000000|.|1988
2009|11|127.99000000|.|.|1000|.|126.00000000|.|1996
2009|11|111.36000000|110.08062806|110.64706901|1000|.|110.75000000|110.63000000|2004
2009|11|90.98000000|93.08898848|92.28710948|1000|-0.12%|91.70000000|91.60000000|2013
2009|12|20941.2300000|.|.|1000|.|.|.|1914
2009|12|2879.30000000|.|.|1000|.|.|.|1936
2009|12|693.63000000|.|.|1000|.|.|.|1953
2009|12|533.90000000|.|.|1000|.|.|.|1966
2009|12|449.07000000|.|.|1000|.|.|.|1971
2009|12|327.79000000|.|.|1000|.|.|.|1974
2009|12|212.84000000|.|.|1000|.|.|.|1981
2009|12|157.33000000|.|.|1000|.|152.20000000|.|1988
2009|12|128.19000000|.|.|1000|.|126.24000000|.|1996
2009|12|111.54000000|110.25817033|110.88618419|1000|.|110.96000000|110.70000000|2004
2009|12|91.13000000|93.23912598|92.48654765|1000|0.26%|91.87000000|91.66000000|2013
2010|1|21036.9800000|.|.|1000|.|.|.|1914
2010|1|2892.47000000|.|.|1000|.|.|.|1936
2010|1|696.81000000|.|.|1000|.|.|.|1953
2010|1|536.34000000|.|.|1000|.|.|.|1966
2010|1|451.12000000|.|.|1000|.|.|.|1971
2010|1|329.29000000|.|.|1000|.|.|.|1974
2010|1|213.81000000|.|.|1000|.|.|.|1981
2010|1|158.05000000|.|.|1000|.|152.75000000|.|1988
2010|1|128.78000000|.|.|1000|.|126.69000000|.|1996
2010|1|112.05000000|110.48931286|111.14721280|1000|.|111.36000000|110.93000000|2004
2010|1|91.54000000|93.43459020|92.70426310|1000|0.62%|92.21000000|91.85000000|2013
2010|2|21125.2200000|.|.|1000|.|.|.|1914
2010|2|2904.60000000|.|.|1000|.|.|.|1936
2010|2|699.73000000|.|.|1000|.|.|.|1953
2010|2|538.59000000|.|.|1000|.|.|.|1966
2010|2|453.02000000|.|.|1000|.|.|.|1971
2010|2|330.67000000|.|.|1000|.|.|.|1974
2010|2|214.71000000|.|.|1000|.|.|.|1981
2010|2|158.71000000|.|.|1000|.|153.49000000|.|1988
2010|2|129.32000000|.|.|1000|.|127.31000000|.|1996
2010|2|112.52000000|110.98461871|111.74282248|1000|.|111.90000000|111.24000000|2004
2010|2|91.93000000|93.85344247|93.20104170|1000|0.70%|92.65000000|92.11000000|2013
2010|3|21204.0800000|.|.|1000|.|.|.|1914
2010|3|2915.44000000|.|.|1000|.|.|.|1936
2010|3|702.34000000|.|.|1000|.|.|.|1953
2010|3|540.60000000|.|.|1000|.|.|.|1966
2010|3|454.71000000|.|.|1000|.|.|.|1971
2010|3|331.91000000|.|.|1000|.|.|.|1974
2010|3|215.51000000|.|.|1000|.|.|.|1981
2010|3|159.30000000|.|.|1000|.|153.78000000|.|1988
2010|3|129.80000000|.|.|1000|.|127.55000000|.|1996
2010|3|112.94000000|110.96449590|111.81189938|1000|.|112.11000000|111.58000000|2004
2010|3|92.27000000|93.83642574|93.25865648|1000|1.65%|92.83000000|92.39000000|2013
2010|4|21277.3000000|.|.|1000|.|.|.|1914
2010|4|2925.51000000|.|.|1000|.|.|.|1936
2010|4|704.77000000|.|.|1000|.|.|.|1953
2010|4|542.47000000|.|.|1000|.|.|.|1966
2010|4|456.28000000|.|.|1000|.|.|.|1971
2010|4|333.05000000|.|.|1000|.|.|.|1974
2010|4|216.26000000|.|.|1000|.|.|.|1981
2010|4|159.85000000|.|.|1000|.|154.10000000|.|1988
2010|4|130.25000000|.|.|1000|.|127.81000000|.|1996
2010|4|113.33000000|111.00646227|111.91347216|1000|.|112.34000000|111.93000000|2004
2010|4|92.59000000|93.87191434|93.34337503|1000|1.79%|93.02000000|92.68000000|2013
2010|5|21361.7900000|.|.|1000|.|.|.|1914
2010|5|2937.13000000|.|.|1000|.|.|.|1936
2010|5|707.56000000|.|.|1000|.|.|.|1953
2010|5|544.62000000|.|.|1000|.|.|.|1966
2010|5|458.09000000|.|.|1000|.|.|.|1971
2010|5|334.38000000|.|.|1000|.|.|.|1974
2010|5|217.11000000|.|.|1000|.|.|.|1981
2010|5|160.49000000|.|.|1000|.|154.62000000|.|1988
2010|5|130.77000000|.|.|1000|.|128.24000000|.|1996
2010|5|113.78000000|111.33280216|112.26561569|1000|.|112.72000000|112.27000000|2004
2010|5|92.96000000|94.14788160|93.63708645|1000|2.28%|93.33000000|92.96000000|2013
2010|6|21359.9100000|.|.|1000|.|.|.|1914
2010|6|2936.87000000|.|.|1000|.|.|.|1936
2010|6|707.50000000|.|.|1000|.|.|.|1953
2010|6|544.57000000|.|.|1000|.|.|.|1966
2010|6|458.05000000|.|.|1000|.|.|.|1971
2010|6|334.35000000|.|.|1000|.|.|.|1974
2010|6|217.10000000|.|.|1000|.|.|.|1981
2010|6|160.47000000|.|.|1000|.|154.65000000|.|1988
2010|6|130.76000000|.|.|1000|.|128.26000000|.|1996
2010|6|113.77000000|111.33575776|112.32548508|1000|.|112.74000000|112.48000000|2004
2010|6|92.95000000|94.15038099|93.68702155|1000|2.46%|93.35000000|93.13000000|2013
2010|7|21369.3000000|.|.|1000|.|.|.|1914
2010|7|2938.16000000|.|.|1000|.|.|.|1936
2010|7|707.81000000|.|.|1000|.|.|.|1953
2010|7|544.81000000|.|.|1000|.|.|.|1966
2010|7|458.25000000|.|.|1000|.|.|.|1971
2010|7|334.49000000|.|.|1000|.|.|.|1974
2010|7|217.19000000|.|.|1000|.|.|.|1981
2010|7|160.54000000|.|.|1000|.|154.81000000|.|1988
2010|7|130.81000000|.|.|1000|.|128.40000000|.|1996
2010|7|113.82000000|111.51541494|112.50339949|1000|.|112.86000000|112.67000000|2004
2010|7|92.99000000|94.30230695|93.83541416|1000|2.57%|93.45000000|93.29000000|2013
2010|8|21382.4400000|.|.|1000|.|.|.|1914
2010|8|2939.97000000|.|.|1000|.|.|.|1936
2010|8|708.25000000|.|.|1000|.|.|.|1953
2010|8|545.15000000|.|.|1000|.|.|.|1966
2010|8|458.53000000|.|.|1000|.|.|.|1971
2010|8|334.70000000|.|.|1000|.|.|.|1974
2010|8|217.32000000|.|.|1000|.|.|.|1981
2010|8|160.64000000|.|.|1000|.|154.92000000|.|1988
2010|8|130.89000000|.|.|1000|.|128.49000000|.|1996
2010|8|113.89000000|111.56354065|112.57464834|1000|.|112.94000000|112.82000000|2004
2010|8|93.05000000|94.34300415|93.89484050|1000|2.32%|93.51000000|93.41000000|2013
2010|9|21450.0300000|.|.|1000|.|.|.|1914
2010|9|2949.26000000|.|.|1000|.|.|.|1936
2010|9|710.49000000|.|.|1000|.|.|.|1953
2010|9|546.87000000|.|.|1000|.|.|.|1966
2010|9|459.98000000|.|.|1000|.|.|.|1971
2010|9|335.76000000|.|.|1000|.|.|.|1974
2010|9|218.01000000|.|.|1000|.|.|.|1981
2010|9|161.15000000|.|.|1000|.|155.40000000|.|1988
2010|9|131.31000000|.|.|1000|.|128.89000000|.|1996
2010|9|114.25000000|111.73677820|112.91654899|1000|.|113.29000000|112.96000000|2004
2010|9|93.34000000|94.48950139|94.18000868|1000|2.91%|93.80000000|93.53000000|2013
2010|10|21480.0700000|.|.|1000|.|.|.|1914
2010|10|2953.39000000|.|.|1000|.|.|.|1936
2010|10|711.48000000|.|.|1000|.|.|.|1953
2010|10|547.63000000|.|.|1000|.|.|.|1966
2010|10|460.63000000|.|.|1000|.|.|.|1971
2010|10|336.23000000|.|.|1000|.|.|.|1974
2010|10|218.32000000|.|.|1000|.|.|.|1981
2010|10|161.38000000|.|.|1000|.|155.63000000|.|1988
2010|10|131.49000000|.|.|1000|.|129.08000000|.|1996
2010|10|114.41000000|111.86455878|113.06294221|1000|.|113.46000000|113.14000000|2004
2010|10|93.47000000|94.59755823|94.30211049|1000|3.01%|93.94000000|93.68000000|2013
2010|11|21506.3500000|.|.|1000|.|.|.|1914
2010|11|2957.01000000|.|.|1000|.|.|.|1936
2010|11|712.35000000|.|.|1000|.|.|.|1953
2010|11|548.31000000|.|.|1000|.|.|.|1966
2010|11|461.19000000|.|.|1000|.|.|.|1971
2010|11|336.64000000|.|.|1000|.|.|.|1974
2010|11|218.58000000|.|.|1000|.|.|.|1981
2010|11|161.57000000|.|.|1000|.|155.76000000|.|1988
2010|11|131.65000000|.|.|1000|.|129.19000000|.|1996
2010|11|114.55000000|111.90091065|113.11025127|1000|.|113.55000000|113.31000000|2004
2010|11|93.59000000|94.62829897|94.34156943|1000|2.87%|94.02000000|93.82000000|2013
2010|12|21590.8400000|.|.|1000|.|.|.|1914
2010|12|2968.62000000|.|.|1000|.|.|.|1936
2010|12|715.15000000|.|.|1000|.|.|.|1953
2010|12|550.46000000|.|.|1000|.|.|.|1966
2010|12|463.00000000|.|.|1000|.|.|.|1971
2010|12|337.96000000|.|.|1000|.|.|.|1974
2010|12|219.44000000|.|.|1000|.|.|.|1981
2010|12|162.21000000|.|.|1000|.|156.15000000|.|1988
2010|12|132.17000000|.|.|1000|.|129.52000000|.|1996
2010|12|115.00000000|111.97093888|113.22206055|1000|.|113.84000000|113.54000000|2004
2010|12|93.96000000|94.68751790|94.43482590|1000|3.11%|94.26000000|94.01000000|2013
2011|1|21714.7500000|.|.|1000|.|.|.|1914
2011|1|2985.66000000|.|.|1000|.|.|.|1936
2011|1|719.25000000|.|.|1000|.|.|.|1953
2011|1|553.62000000|.|.|1000|.|.|.|1966
2011|1|465.66000000|.|.|1000|.|.|.|1971
2011|1|339.90000000|.|.|1000|.|.|.|1974
2011|1|220.70000000|.|.|1000|.|.|.|1981
2011|1|163.14000000|.|.|1000|.|156.90000000|.|1988
2011|1|132.93000000|.|.|1000|.|130.13000000|.|1996
2011|1|115.66000000|112.43488223|113.68634712|1000|.|114.38000000|113.81000000|2004
2011|1|94.49000000|95.07984866|94.82207217|1000|3.22%|94.71000000|94.23000000|2013
2011|2|21840.5400000|.|.|1000|.|.|.|1914
2011|2|3002.95000000|.|.|1000|.|.|.|1936
2011|2|723.42000000|.|.|1000|.|.|.|1953
2011|2|556.83000000|.|.|1000|.|.|.|1966
2011|2|468.36000000|.|.|1000|.|.|.|1971
2011|2|341.87000000|.|.|1000|.|.|.|1974
2011|2|221.98000000|.|.|1000|.|.|.|1981
2011|2|164.08000000|.|.|1000|.|157.81000000|.|1988
2011|2|133.70000000|.|.|1000|.|130.89000000|.|1996
2011|2|116.33000000|112.86729328|114.27662592|1000|.|115.05000000|114.21000000|2004
2011|2|95.04000000|95.44551434|95.31440446|1000|3.38%|95.26000000|94.57000000|2013
2011|3|21949.4300000|.|.|1000|.|.|.|1914
2011|3|3017.93000000|.|.|1000|.|.|.|1936
2011|3|727.03000000|.|.|1000|.|.|.|1953
2011|3|559.60000000|.|.|1000|.|.|.|1966
2011|3|470.69000000|.|.|1000|.|.|.|1971
2011|3|343.58000000|.|.|1000|.|.|.|1974
2011|3|223.09000000|.|.|1000|.|.|.|1981
2011|3|164.90000000|.|.|1000|.|158.28000000|.|1988
2011|3|134.36000000|.|.|1000|.|131.28000000|.|1996
2011|3|116.91000000|112.89509766|114.43906675|1000|.|115.39000000|114.67000000|2004
2011|3|95.52000000|95.46902694|95.44989106|1000|3.52%|95.54000000|94.95000000|2013
2011|4|22003.8800000|.|.|1000|.|.|.|1914
2011|4|3025.41000000|.|.|1000|.|.|.|1936
2011|4|728.83000000|.|.|1000|.|.|.|1953
2011|4|560.99000000|.|.|1000|.|.|.|1966
2011|4|471.86000000|.|.|1000|.|.|.|1971
2011|4|344.43000000|.|.|1000|.|.|.|1974
2011|4|223.64000000|.|.|1000|.|.|.|1981
2011|4|165.31000000|.|.|1000|.|158.53000000|.|1988
2011|4|134.70000000|.|.|1000|.|131.48000000|.|1996
2011|4|117.20000000|112.94340079|114.51661534|1000|.|115.57000000|115.10000000|2004
2011|4|95.75000000|95.50987418|95.51457181|1000|3.41%|95.69000000|95.30000000|2013
2011|5|22077.1000000|.|.|1000|.|.|.|1914
2011|5|3035.48000000|.|.|1000|.|.|.|1936
2011|5|731.26000000|.|.|1000|.|.|.|1953
2011|5|562.86000000|.|.|1000|.|.|.|1966
2011|5|473.43000000|.|.|1000|.|.|.|1971
2011|5|345.57000000|.|.|1000|.|.|.|1974
2011|5|224.39000000|.|.|1000|.|.|.|1981
2011|5|165.86000000|.|.|1000|.|159.09000000|.|1988
2011|5|135.15000000|.|.|1000|.|131.95000000|.|1996
2011|5|117.59000000|113.21882523|115.05188976|1000|.|115.98000000|115.50000000|2004
2011|5|96.07000000|95.74278511|95.96102673|1000|3.35%|96.03000000|95.63000000|2013
2011|6|22144.6900000|.|.|1000|.|.|.|1914
2011|6|3044.77000000|.|.|1000|.|.|.|1936
2011|6|733.50000000|.|.|1000|.|.|.|1953
2011|6|564.58000000|.|.|1000|.|.|.|1966
2011|6|474.88000000|.|.|1000|.|.|.|1971
2011|6|346.63000000|.|.|1000|.|.|.|1974
2011|6|225.07000000|.|.|1000|.|.|.|1981
2011|6|166.37000000|.|.|1000|.|159.71000000|.|1988
2011|6|135.56000000|.|.|1000|.|132.46000000|.|1996
2011|6|117.95000000|113.42829813|115.51962338|1000|.|116.43000000|115.84000000|2004
2011|6|96.37000000|95.91992455|96.35114808|1000|3.68%|96.40000000|95.92000000|2013
2011|7|22170.9700000|.|.|1000|.|.|.|1914
2011|7|3048.39000000|.|.|1000|.|.|.|1936
2011|7|734.37000000|.|.|1000|.|.|.|1953
2011|7|565.25000000|.|.|1000|.|.|.|1966
2011|7|475.44000000|.|.|1000|.|.|.|1971
2011|7|347.04000000|.|.|1000|.|.|.|1974
2011|7|225.34000000|.|.|1000|.|.|.|1981
2011|7|166.57000000|.|.|1000|.|159.95000000|.|1988
2011|7|135.72000000|.|.|1000|.|132.67000000|.|1996
2011|7|118.09000000|113.66374499|115.70598583|1000|.|116.61000000|116.15000000|2004
2011|7|96.48000000|96.11902870|96.50658692|1000|3.75%|96.55000000|96.17000000|2013
2011|8|22152.2000000|.|.|1000|.|.|.|1914
2011|8|3045.81000000|.|.|1000|.|.|.|1936
2011|8|733.74000000|.|.|1000|.|.|.|1953
2011|8|564.77000000|.|.|1000|.|.|.|1966
2011|8|475.04000000|.|.|1000|.|.|.|1971
2011|8|346.75000000|.|.|1000|.|.|.|1974
2011|8|225.15000000|.|.|1000|.|.|.|1981
2011|8|166.42000000|.|.|1000|.|159.79000000|.|1988
2011|8|135.61000000|.|.|1000|.|132.53000000|.|1996
2011|8|117.99000000|113.57747058|115.61359966|1000|.|116.49000000|116.38000000|2004
2011|8|96.40000000|96.04607129|96.42953063|1000|3.60%|96.45000000|96.36000000|2013
2011|9|22212.2800000|.|.|1000|.|.|.|1914
2011|9|3054.07000000|.|.|1000|.|.|.|1936
2011|9|735.73000000|.|.|1000|.|.|.|1953
2011|9|566.30000000|.|.|1000|.|.|.|1966
2011|9|476.33000000|.|.|1000|.|.|.|1971
2011|9|347.69000000|.|.|1000|.|.|.|1974
2011|9|225.76000000|.|.|1000|.|.|.|1981
2011|9|166.88000000|.|.|1000|.|160.12000000|.|1988
2011|9|135.97000000|.|.|1000|.|132.80000000|.|1996
2011|9|118.31000000|113.61870593|115.78277791|1000|.|116.73000000|116.57000000|2004
2011|9|96.66000000|96.08094170|96.57063669|1000|3.56%|96.65000000|96.52000000|2013
2011|10|22246.0700000|.|.|1000|.|.|.|1914
2011|10|3058.71000000|.|.|1000|.|.|.|1936
2011|10|736.85000000|.|.|1000|.|.|.|1953
2011|10|567.16000000|.|.|1000|.|.|.|1966
2011|10|477.05000000|.|.|1000|.|.|.|1971
2011|10|348.22000000|.|.|1000|.|.|.|1974
2011|10|226.10000000|.|.|1000|.|.|.|1981
2011|10|167.13000000|.|.|1000|.|160.43000000|.|1988
2011|10|136.18000000|.|.|1000|.|133.07000000|.|1996
2011|10|118.49000000|113.89461991|116.01120058|1000|.|116.96000000|116.70000000|2004
2011|10|96.81000000|96.31426662|96.76115658|1000|3.57%|96.84000000|96.63000000|2013
2011|11|22334.3100000|.|.|1000|.|.|.|1914
2011|11|3070.85000000|.|.|1000|.|.|.|1936
2011|11|739.78000000|.|.|1000|.|.|.|1953
2011|11|569.41000000|.|.|1000|.|.|.|1966
2011|11|478.94000000|.|.|1000|.|.|.|1971
2011|11|349.60000000|.|.|1000|.|.|.|1974
2011|11|227.00000000|.|.|1000|.|.|.|1981
2011|11|167.79000000|.|.|1000|.|161.04000000|.|1988
2011|11|136.72000000|.|.|1000|.|133.57000000|.|1996
2011|11|118.96000000|114.18713042|116.30131472|1000|.|117.40000000|116.90000000|2004
2011|11|97.19000000|96.56162629|97.00313131|1000|3.85%|97.21000000|96.79000000|2013
2011|12|22343.7000000|.|.|1000|.|.|.|1914
2011|12|3072.14000000|.|.|1000|.|.|.|1936
2011|12|740.09000000|.|.|1000|.|.|.|1953
2011|12|569.65000000|.|.|1000|.|.|.|1966
2011|12|479.15000000|.|.|1000|.|.|.|1971
2011|12|349.75000000|.|.|1000|.|.|.|1974
2011|12|227.09000000|.|.|1000|.|.|.|1981
